CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
HX323828,06/29/2014 01:30:00 PM2014.06.29 at 13:30,002XX E 121ST PL,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,532,9,06,0,0,0.0,0.0
HX323839,06/29/2014 12:44:00 PM2014.06.29 at 12:44,048XX S RIDGEWAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,N,Y,821,14,26,1152147,1872136,41.805004,-87.717514
HX323853,06/29/2014 01:46:00 PM2014.06.29 at 13:46,113XX S LANGLEY AVE,0330,ROBBERY,AGGRAVATED,RESIDENCE,N,Y,531,9,03,0,0,0.0,0.0
HX323854,06/29/2014 02:39:00 PM2014.06.29 at 14:39,057XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,715,15,08B,1166282,1866641,41.78964,-87.66583
HX323863,06/29/2014 02:17:00 PM2014.06.29 at 14:17,078XX S CONSTANCE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,Y,414,8,05,1189944,1853101,41.751945,-87.579506
HX323870,06/29/2014 02:30:00 PM2014.06.29 at 14:30,008XX S PLYMOUTH CT,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,123,2,08A,1176235,1896230,41.870613,-87.62845
HX323878,06/29/2014 01:50:00 PM2014.06.29 at 13:50,045XX S LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,814,23,08B,1144755,1873799,41.80971,-87.74458
HX323880,06/29/2014 02:30:00 PM2014.06.29 at 14:30,082XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,614,18,08B,1165822,1850024,41.74405,-87.66799
HX323883,06/29/2014 02:46:00 PM2014.06.29 at 14:46,0000X W OAK ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,NURSING HOME/RETIREMENT HOME,Y,Y,1824,42,03,1175500,1907177,41.90067,-87.63081
HX323887,06/29/2014 01:30:00 PM2014.06.29 at 13:30,024XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1024,22,08B,1154454,1887734,41.847763,-87.70864
HX323892,06/29/2014 02:50:00 PM2014.06.29 at 14:50,042XX S RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,921,14,08B,1157370,1876077,41.815716,-87.69826
HX323900,06/29/2014 02:00:00 PM2014.06.29 at 14:00,075XX S LUELLA AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,N,Y,414,7,04B,0,0,0.0,0.0
HX323910,06/28/2014 02:00:00 PM2014.06.28 at 14:00,088XX S BURLEY AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,Y,424,7,02,1199165,1846947,41.734833,-87.54592
HX323913,06/28/2014 02:00:00 PM2014.06.28 at 14:00,032XX W PIERCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1422,26,08B,1154231,1910150,41.90928,-87.70886
HX323919,06/29/2014 03:00:00 PM2014.06.29 at 15:00,006XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1122,27,08B,1151903,1903821,41.891956,-87.71758
HX323928,06/29/2014 02:30:00 PM2014.06.29 at 14:30,002XX W 110TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,Y,513,34,14,1176471,1831951,41.69422,-87.62952
HX323936,06/29/2014 02:55:00 PM2014.06.29 at 14:55,071XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,735,17,08B,1166539,1857304,41.76401,-87.66515
HX323958,06/29/2014 03:32:00 PM2014.06.29 at 15:32,010XX W 14TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,N,Y,1232,25,04B,1169463,1893603,41.863556,-87.65339
HX323983,06/29/2014 02:52:00 PM2014.06.29 at 14:52,045XX S LECLAIRE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,814,23,26,1143166,1873926,41.81009,-87.75041
HX323989,06/29/2014 04:00:00 PM2014.06.29 at 16:00,010XX W 15TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1232,25,08B,1169555,1892957,41.861782,-87.65307
HX323992,06/29/2014 04:05:00 PM2014.06.29 at 16:05,074XX N WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,2424,49,08B,1162003,1949599,42.017372,-87.6792
HX324006,06/29/2014 04:20:00 PM2014.06.29 at 16:20,053XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,815,23,08B,1147648,1868651,41.79553,-87.73411
HX324009,06/29/2014 04:00:00 PM2014.06.29 at 16:00,112XX S EDBROOKE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,N,Y,531,9,04A,1179247,1830266,41.689533,-87.6194
HX324016,06/29/2014 04:15:00 PM2014.06.29 at 16:15,015XX W HOWARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,2422,49,14,1164601,1950386,42.019474,-87.669624
HX324026,06/29/2014 04:15:00 PM2014.06.29 at 16:15,062XX W WABANSIA AVE,4388,OTHER OFFENSE,VIO BAIL BOND: DOM VIOLENCE,RESIDENCE,N,Y,2513,29,26,1134445,1910603,41.910896,-87.78153
HX324034,06/29/2014 03:30:00 PM2014.06.29 at 15:30,038XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,212,4,08B,1181527,1879564,41.82476,-87.609535
HX324055,06/29/2014 04:40:00 PM2014.06.29 at 16:40,043XX W 26TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,1031,22,08B,1147718,1886321,41.844017,-87.7334
HX324059,06/29/2014 08:00:00 AM2014.06.29 at 08:00,077XX S YATES BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,Y,421,7,26,1193587,1853874,41.75398,-87.56613
HX324063,06/29/2014 04:40:00 PM2014.06.29 at 16:40,035XX S RHODES AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,Y,212,4,03,1180122,1881754,41.830803,-87.614624
HX324067,06/27/2014 08:00:00 PM2014.06.27 at 20:00,023XX E 70TH ST,0810,THEFT,OVER $500,APARTMENT,N,Y,331,5,06,1193321,1858968,41.767963,-87.56694
HX324105,06/29/2014 04:30:00 PM2014.06.29 at 16:30,068XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,832,17,08B,1161952,1859299,41.76958,-87.681915
HX324111,06/29/2014 12:00:00 PM2014.06.29 at 12:00,014XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1824,43,08B,1176799,1909857,41.907993,-87.62596
HX324118,06/29/2014 05:00:00 PM2014.06.29 at 17:00,045XX S LAWLER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,N,Y,814,23,04A,1143421,1873877,41.80995,-87.74948
HX324123,06/29/2014 05:24:00 PM2014.06.29 at 17:24,041XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,Y,2524,31,08B,1148616,1915681,41.92457,-87.72935
HX324130,06/29/2014 05:47:00 PM2014.06.29 at 17:47,005XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1532,28,08B,1142649,1902895,41.889595,-87.75159
HX324135,06/29/2014 05:35:00 PM2014.06.29 at 17:35,012XX W GREENLEAF AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,N,Y,2423,49,08B,1166881,1947141,42.01052,-87.66132
HX324151,06/29/2014 05:30:00 PM2014.06.29 at 17:30,036XX W GRAND AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,N,Y,2535,26,26,1151453,1907983,41.90339,-87.719124
HX324164,06/29/2014 02:00:00 AM2014.06.29 at 02:00,033XX S OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,912,12,08B,1161523,1882556,41.83341,-87.68284
HX324165,06/29/2014 04:00:00 PM2014.06.29 at 16:00,016XX E 84TH PL,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,Y,Y,412,8,26,1188458,1849313,41.741585,-87.585075
HX324170,06/29/2014 03:00:00 PM2014.06.29 at 15:00,054XX S WENTWORTH AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,N,Y,225,3,26,1175924,1869100,41.796173,-87.6304
HX324175,06/29/2014 04:10:00 PM2014.06.29 at 16:10,063XX N WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2413,50,08B,1157222,1941879,41.996284,-87.69701
HX324182,06/29/2014 05:00:00 PM2014.06.29 at 17:00,097XX S VAN VLISSINGEN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,431,7,08B,1190744,1840851,41.71831,-87.57697
HX324191,06/29/2014 06:11:00 PM2014.06.29 at 18:11,004XX S SACRAMENTO BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1135,2,08B,1156493,1897693,41.87505,-87.70089
HX324193,06/29/2014 03:00:00 PM2014.06.29 at 15:00,010XX W GARFIELD BLVD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,N,Y,934,16,04B,1170392,1868389,41.794346,-87.65071
HX324199,06/29/2014 02:30:00 AM2014.06.29 at 02:30,045XX S LAPORTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,814,23,08B,1144075,1874279,41.811043,-87.74707
HX324216,06/29/2014 06:50:00 PM2014.06.29 at 18:50,015XX S DRAKE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,1021,24,08A,1152918,1892137,41.859875,-87.714165
HX324227,06/29/2014 07:10:00 PM2014.06.29 at 19:10,051XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,934,16,08B,1168164,1870491,41.800163,-87.65882
HX324228,06/29/2014 06:30:00 PM2014.06.29 at 18:30,002XX W 111TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,522,34,08B,1176838,1831045,41.691727,-87.6282
HX324232,06/29/2014 07:15:00 PM2014.06.29 at 19:15,067XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,725,17,08B,1167213,1859738,41.770676,-87.66261
HX324233,06/29/2014 07:00:00 PM2014.06.29 at 19:00,060XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,712,16,08B,1171714,1864777,41.784405,-87.64597
HX324249,06/29/2014 06:30:00 PM2014.06.29 at 18:30,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,312,20,08B,1179976,1862780,41.77874,-87.61574
HX324257,06/29/2014 07:10:00 PM2014.06.29 at 19:10,043XX S GREENWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,222,4,08A,1184362,1876214,41.815502,-87.59924
HX324262,06/29/2014 04:00:00 PM2014.06.29 at 16:00,044XX N LAKE SHORE DR NB,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,N,Y,1914,46,08B,1171076,1929539,41.96213,-87.64641
HX324276,06/29/2014 07:25:00 PM2014.06.29 at 19:25,091XX S LOOMIS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2222,21,08B,1168649,1843826,41.72698,-87.657814
HX324289,06/29/2014 07:30:00 PM2014.06.29 at 19:30,002XX W 111TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,522,34,08B,1176838,1831045,41.691727,-87.6282
HX324302,06/29/2014 07:30:00 PM2014.06.29 at 19:30,0000X E ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,Y,Y,123,2,08B,1176812,1895113,41.867535,-87.626366
HX324309,06/29/2014 08:10:00 PM2014.06.29 at 20:10,009XX W 116TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,524,34,08B,1171985,1827632,41.68247,-87.646065
HX324318,06/29/2014 08:00:00 PM2014.06.29 at 20:00,017XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2535,30,08B,1149736,1911321,41.912582,-87.72534
HX324330,06/29/2014 08:00:00 PM2014.06.29 at 20:00,031XX W LEXINGTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,1134,24,08A,1155438,1896489,41.87177,-87.704796
HX324359,06/29/2014 12:00:00 PM2014.06.29 at 12:00,014XX W 49TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,933,16,08B,1167438,1871958,41.804203,-87.66144
HX324366,06/29/2014 09:05:00 PM2014.06.29 at 21:05,001XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1512,29,08B,1138979,1900681,41.883587,-87.76512
HX324383,06/29/2014 04:00:00 PM2014.06.29 at 16:00,087XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,412,8,08A,1188280,1847542,41.736732,-87.585785
HX324394,06/29/2014 07:00:00 PM2014.06.29 at 19:00,040XX W ROOSEVELT RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,1011,24,26,1149471,1894359,41.86604,-87.72675
HX324415,06/29/2014 08:50:00 AM2014.06.29 at 08:50,025XX E 71ST ST,0820,THEFT,$500 AND UNDER,OTHER,N,Y,334,7,06,1194976,1858337,41.76619,-87.5609
HX324421,06/29/2014 09:10:00 PM2014.06.29 at 21:10,012XX S HOMAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1021,24,26,1153928,1894443,41.866184,-87.710396
HX324433,06/29/2014 07:16:00 PM2014.06.29 at 19:16,012XX W 72ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,Y,734,17,08B,1169222,1856745,41.762417,-87.65534
HX324434,06/29/2014 09:30:00 PM2014.06.29 at 21:30,063XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,724,16,08B,1170365,1862660,41.778625,-87.65098
HX324443,06/29/2014 09:45:00 PM2014.06.29 at 21:45,048XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,931,20,08B,1163802,1872439,41.8056,-87.67477
HX324445,06/29/2014 09:15:00 PM2014.06.29 at 21:15,043XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,1114,28,08A,1147383,1901061,41.88447,-87.73425
HX324447,06/29/2014 10:00:00 PM2014.06.29 at 22:00,074XX S KIMBARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,324,5,14,1186212,1855781,41.759388,-87.5931
HX324448,06/29/2014 09:45:00 PM2014.06.29 at 21:45,077XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,421,7,08B,1197284,1854774,41.756355,-87.55255
HX324450,06/29/2014 09:20:00 PM2014.06.29 at 21:20,080XX S EVANS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,N,Y,631,6,04B,1182664,1851783,41.7485,-87.606224
HX324463,06/29/2014 09:30:00 PM2014.06.29 at 21:30,081XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,631,8,08B,1183604,1851415,41.74747,-87.60279
HX324483,06/29/2014 05:04:00 PM2014.06.29 at 17:04,076XX S PHILLIPS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,421,7,26,1193896,1854853,41.756657,-87.56497
HX324485,06/29/2014 10:30:00 AM2014.06.29 at 10:30,040XX S DEARBORN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,213,3,26,1176597,1878127,41.82093,-87.62766
HX324491,06/29/2014 10:38:00 PM2014.06.29 at 22:38,003XX W 74TH ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,731,17,08A,1175040,1855917,41.760017,-87.63404
HX324498,06/29/2014 10:30:00 PM2014.06.29 at 22:30,009XX W 50TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,933,20,08B,1170804,1871383,41.80255,-87.64912
HX324513,06/29/2014 10:30:00 PM2014.06.29 at 22:30,072XX S JEFFERY BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,333,5,08B,1190760,1857219,41.763226,-87.576385
HX324522,06/29/2014 11:15:00 PM2014.06.29 at 23:15,013XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,Y,1022,24,14,1154618,1893586,41.86382,-87.707886
HX324572,06/30/2014 12:10:00 AM2014.06.30 at 00:10,068XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,322,20,08B,1180145,1859516,41.76978,-87.61522
HX324574,06/30/2014 12:20:00 AM2014.06.30 at 00:20,026XX S KOLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1031,22,08B,1147863,1885834,41.842678,-87.73288
HX324580,06/30/2014 12:18:00 AM2014.06.30 at 00:18,010XX N LAVERGNE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,Y,Y,1531,37,04A,1142879,1906402,41.89921,-87.750656
HX324595,06/29/2014 11:50:00 PM2014.06.29 at 23:50,106XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,512,34,08B,1178103,1834158,41.70024,-87.623474
HX324607,06/29/2014 12:45:00 PM2014.06.29 at 12:45,014XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,713,16,08B,1167669,1864331,41.783268,-87.66081
HX324611,06/30/2014 12:30:00 AM2014.06.30 at 00:30,009XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,Y,1924,44,14,1169231,1921470,41.94003,-87.65343
HX324628,06/30/2014 01:16:00 AM2014.06.30 at 01:16,056XX W LE MOYNE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2531,29,08B,1138691,1909377,41.907455,-87.76597
HX324630,06/29/2014 08:00:00 PM2014.06.29 at 20:00,006XX W 61ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,711,16,08B,1172930,1864065,41.782425,-87.64153
HX324633,06/30/2014 01:00:00 AM2014.06.30 at 01:00,057XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,232,20,08B,1179418,1867230,41.790962,-87.61765
HX324640,06/30/2014 01:30:00 AM2014.06.30 at 01:30,034XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1123,28,08B,0,0,0.0,0.0
HX324641,06/30/2014 12:30:00 AM2014.06.30 at 00:30,079XX S RACINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,N,Y,612,21,04B,1169655,1852337,41.750313,-87.65388
HX324647,06/30/2014 01:41:00 AM2014.06.30 at 01:41,068XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2511,36,08B,1130049,1917890,41.93097,-87.797516
HX324658,06/30/2014 12:40:00 AM2014.06.30 at 00:40,006XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,N,Y,123,2,08B,1177339,1897354,41.873672,-87.62436
HX324662,06/29/2014 09:30:00 PM2014.06.29 at 21:30,043XX W CERMAK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1012,24,08B,1147663,1889056,41.851524,-87.73353
HX324663,06/30/2014 01:50:00 AM2014.06.30 at 01:50,017XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,2532,37,14,1139083,1911240,41.91256,-87.76448
HX324667,06/30/2014 01:25:00 AM2014.06.30 at 01:25,075XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,N,Y,624,6,08B,1182493,1855087,41.757572,-87.60675
HX324669,06/30/2014 01:00:00 AM2014.06.30 at 01:00,051XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BRIDGE,N,Y,1712,39,08B,1148764,1933657,41.973892,-87.72833
HX324690,06/30/2014 02:20:00 AM2014.06.30 at 02:20,119XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,524,34,08B,1173096,1825878,41.67763,-87.64205
HX324698,06/30/2014 03:15:00 AM2014.06.30 at 03:15,068XX S BISHOP ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,N,Y,725,17,04B,1167808,1859292,41.76944,-87.660446
HX324714,06/30/2014 04:15:00 AM2014.06.30 at 04:15,057XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,715,15,08B,1164959,1866646,41.78968,-87.670685
HX324724,06/30/2014 05:18:00 AM2014.06.30 at 05:18,068XX S NORMAL BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,Y,Y,722,6,04A,1174083,1859783,41.77065,-87.637436
HX324741,06/30/2014 06:00:00 AM2014.06.30 at 06:00,065XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,321,20,14,1183313,1861744,41.775818,-87.60354
HX324742,06/30/2014 02:00:00 AM2014.06.30 at 02:00,077XX S CORNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,411,8,08B,1188548,1853673,41.753548,-87.5846
HX324744,06/30/2014 05:52:00 AM2014.06.30 at 05:52,033XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,424,10,08B,1199948,1845217,41.730064,-87.54311
HX324756,06/29/2014 11:00:00 AM2014.06.29 at 11:00,009XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,N,Y,1933,44,08B,1169257,1921390,41.939808,-87.653336
HX324759,06/30/2014 06:30:00 AM2014.06.30 at 06:30,058XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,2022,48,08B,1168542,1938779,41.98754,-87.65546
HX324779,06/30/2014 07:00:00 AM2014.06.30 at 07:00,118XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,522,34,14,1178004,1826397,41.678944,-87.62407
HX324781,06/30/2014 07:45:00 AM2014.06.30 at 07:45,122XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,524,34,08B,1171914,1823746,41.671806,-87.64644
HX324790,06/30/2014 04:00:00 AM2014.06.30 at 04:00,053XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,ALLEY,N,Y,233,5,06,1183111,1869751,41.797794,-87.60403
HX324791,06/30/2014 06:30:00 AM2014.06.30 at 06:30,011XX W 50TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,933,16,08B,1169702,1871686,41.80341,-87.653145
HX324796,06/30/2014 07:30:00 AM2014.06.30 at 07:30,003XX W 114TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,522,34,14,1176263,1829376,41.68716,-87.63035
HX324800,06/30/2014 05:45:00 AM2014.06.30 at 05:45,106XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,512,34,08B,1177115,1834576,41.70141,-87.627075
HX324810,06/29/2014 04:00:00 PM2014.06.29 at 16:00,011XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1111,27,08B,1149223,1907101,41.901012,-87.72733
HX324832,06/30/2014 08:20:00 AM2014.06.30 at 08:20,013XX W 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,612,17,14,1168687,1854337,41.75582,-87.65737
HX324904,06/28/2014 10:00:00 AM2014.06.28 at 10:00,062XX S WHIPPLE ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,823,15,06,1157090,1862825,41.779358,-87.69964
HX324912,06/30/2014 02:00:00 AM2014.06.30 at 02:00,009XX N MAYFIELD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,N,Y,1511,29,04B,1137011,1905612,41.897152,-87.77223
HX324916,06/30/2014 09:00:00 AM2014.06.30 at 09:00,014XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1424,32,08B,1162098,1909595,41.907597,-87.67998
HX324922,06/30/2014 09:00:00 AM2014.06.30 at 09:00,010XX W WEBSTER AVE,0560,ASSAULT,SIMPLE,STREET,N,Y,1811,32,08A,1169131,1914841,41.92184,-87.65399
HX324945,06/29/2014 03:30:00 AM2014.06.29 at 03:30,005XX E 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,624,6,08B,1181415,1854786,41.75677,-87.61071
HX324951,06/30/2014 10:00:00 AM2014.06.30 at 10:00,111XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2233,34,08B,1173344,1830893,41.691387,-87.64099
HX324954,06/30/2014 09:50:00 AM2014.06.30 at 09:50,069XX S CRANDON AVE,0560,ASSAULT,SIMPLE,APARTMENT,Y,Y,331,5,08A,1192483,1859406,41.769184,-87.57
HX324967,06/29/2014 11:00:00 PM2014.06.29 at 23:00,064XX S CHAMPLAIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,Y,312,20,26,1181641,1862212,41.77714,-87.60965
HX324982,06/28/2014 10:22:00 AM2014.06.28 at 10:22,070XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,2423,49,26,1166588,1946844,42.009712,-87.662415
